properties{
  height = 8,
  pattern = "wall_brown_3",
}

tile{
  layer = 0,
  x = 232,
  y = 8,
  width = 8,
  height = 8,
  pattern = "wall_brown_7",
}

tile{
  layer = 0,
  x = 240,
  y = 8,
  width = 8,
  height = 8,
  pattern = "wall_brown_5",
}

tile{
  layer = 0,
  x = 248,
  y = 0,
  width = 8,
  height = 8,
  pattern = "wall_brown_1",
}

tile{
  layer = 0,
  x = 240,
  y = 0,
  width = 8,
  height = 8,
  pattern = "wall_brown_3",
}

tile{
  layer = 0,
  x = 248,
  y = 8,
  width = 8,
  height = 8,
  pattern = "wall_brown_7",
}

tile{
  layer = 0,
  x = 256,
  y = 8,
  width = 8,
  height = 8,
  pattern = "wall_brown_5",
}

tile{
  layer = 0,
  x = 264,
  y = 0,
  width = 8,
  height = 8,
  pattern = "wall_brown_1",
}

tile{
  layer = 0,
  x = 256,
  y = 0,
  width = 8,
  height = 8,
  pattern = "wall_brown_3",
}

tile{
  layer = 0,
  x = 264,
  y = 8,
  width = 8,
  height = 8,
  pattern = "wall_brown_7",
}

tile{
  layer = 0,
  x = 200,
  y = 80,
  width = 32,
  height = 32,
  pattern = "36_5",
}

tile{
  layer = 0,
  x = 16,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 32,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 32,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 32,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 32,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 32,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 32,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 32,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 48,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 48,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 48,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 48,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 48,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 48,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 48,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 64,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 64,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 64,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 64,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 64,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 64,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 64,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 144,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 144,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 144,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 144,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 144,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 144,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 144,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 160,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 160,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 160,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 160,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 160,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 160,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 160,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 32,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 16,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 48,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 64,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 80,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 208,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 192,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 168,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 168,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 168,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 168,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 168,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 176,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 152,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 96,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 152,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 152,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 152,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 128,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 136,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 136,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 136,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 144,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 144,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 120,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 104,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 136,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 152,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 168,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 112,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 96,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 88,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 88,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 88,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 88,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 88,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 80,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 72,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 72,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 72,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 72,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 72,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 56,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 56,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 56,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 56,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 56,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 40,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 40,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 40,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 40,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 40,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 24,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 24,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 24,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 24,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 24,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 16,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 224,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 240,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 128,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 112,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 144,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 160,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 256,
  y = 176,
  width = 16,
  height = 16,
  pattern = "carpet_red",
}

tile{
  layer = 0,
  x = 0,
  y = 48,
  width = 8,
  height = 8,
  pattern = "wall_brown_3",
}

tile{
  layer = 0,
  x = 136,
  y = 8,
  width = 32,
  height = 16,
  pattern = "bed_green_up",
}

tile{
  layer = 0,
  x = 136,
  y = 40,
  width = 32,
  height = 16,
  pattern = "bed_green_down",
}

tile{
  layer = 0,
  x = 136,
  y = 24,
  width = 32,
  height = 16,
  pattern = "bed_green_center",
}

tile{
  layer = 0,
  x = 136,
  y = 200,
  width = 8,
  height = 8,
  pattern = "wall_brown_7",
}

destination{
  name = "destination",
  layer = 0,
  x = 144,
  y = 157,
  direction = 1,
  default = true,
}

teletransporter{
  name = "Gnuladder",
  layer = 0,
  x = 144,
  y = 184,
  width = 16,
  height = 16,
  destination_map = "Aunt's room",
  sprite = "doors/door_normal",
}

